dateCrawled,name,seller,offerType,price,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
2016-03-15 20:37:30,Schlachte_W202__C_180,privat,Angebot,0,"",2000,manuell,0,c_klasse,125000,0,benzin,mercedes_benz,"",2016-03-15 00:00:00,0,19306,2016-04-07 01:46:41
2016-03-27 13:58:18,mercedes_Benz_c220_zu_verkaufen,privat,Angebot,500,limousine,1994,automatik,0,c_klasse,150000,0,diesel,mercedes_benz,"",2016-03-27 00:00:00,0,81543,2016-04-07 09:46:30
2016-03-14 22:55:14,W202_Mercedes_Benz_2.0_Automatik__Klima_Tuev_02/2018_gut_gepflegt,privat,Angebot,1400,limousine,1999,automatik,136,c_klasse,150000,8,benzin,mercedes_benz,nein,2016-03-14 00:00:00,0,24787,2016-03-16 00:45:19
2016-03-28 11:57:33,Mercedes_Benz_C_200_T_CDI_Classic,privat,Angebot,3499,kombi,2003,manuell,116,c_klasse,150000,6,diesel,mercedes_benz,nein,2016-03-28 00:00:00,0,67459,2016-04-06 14:17:41
2016-03-31 03:36:44,Mercedes_Benz_c_200_Cdi,privat,Angebot,10500,limousine,2009,automatik,136,c_klasse,150000,3,diesel,mercedes_benz,nein,2016-03-31 00:00:00,0,12435,2016-04-06 02:16:24
2016-03-19 19:50:31,Mercedes_Benz_C_200_CDI_T_Avantgarde*Sehr_gepflegt*Navi*6_Gang*,privat,Angebot,5900,kombi,2004,manuell,122,c_klasse,150000,1,diesel,mercedes_benz,nein,2016-03-19 00:00:00,0,50859,2016-04-07 07:45:43
2016-03-16 14:53:41,CLS_350_CDI_7G_TRONIC_Edition_DESIGNO_VOLL,privat,Angebot,20000,limousine,2011,automatik,265,c_klasse,50000,11,diesel,mercedes_benz,nein,2016-03-16 00:00:00,0,10115,2016-03-16 15:43:30
2016-03-22 23:45:41,Mercedes_C240_TÜV_06/17_Tausch,privat,Angebot,1500,limousine,1999,automatik,170,c_klasse,150000,3,benzin,mercedes_benz,nein,2016-03-22 00:00:00,0,35043,2016-03-27 03:44:22
2016-03-25 19:51:09,Marcedes_180c_kompresor,privat,Angebot,7850,limousine,2006,automatik,0,c_klasse,125000,6,benzin,mercedes_benz,"",2016-03-25 00:00:00,0,10961,2016-04-01 05:46:41
2016-03-08 01:57:30,SUCHE_MERCEDES_C_KLASSE_W_203_AP_BJ_2000___bis_2500_EURO,privat,Angebot,2500,"",2000,"",0,c_klasse,5000,0,"",mercedes_benz,"",2016-03-08 00:00:00,0,48432,2016-03-18 02:16:08
2016-03-23 12:55:39,Mercedes_Benz_C_180_T,privat,Angebot,1200,kombi,1998,manuell,122,c_klasse,150000,3,benzin,mercedes_benz,nein,2016-03-23 00:00:00,0,53229,2016-04-05 12:45:15
2016-03-14 14:00:26,Mercedes__Benz_220_CDI_Diesel_Evolution_Sportpaket,privat,Angebot,3900,"",2017,manuell,143,c_klasse,150000,8,diesel,mercedes_benz,nein,2016-03-14 00:00:00,0,68753,2016-03-17 02:44:33
2016-04-03 15:42:48,Mercedes_Benz_C_220_CDI_/_in_Weiss_/_viele_Extras_/_Mit_TÜV_!,privat,Angebot,2799,limousine,2000,automatik,140,c_klasse,150000,7,diesel,mercedes_benz,"",2016-04-03 00:00:00,0,21682,2016-04-05 14:45:06
2016-04-04 10:37:04,Mercedes_Benz_C_200_T_CDI_Classic_KLIMA_/_AHK_abnehmbar,privat,Angebot,790,kombi,2000,manuell,102,c_klasse,150000,6,diesel,mercedes_benz,nein,2016-04-04 00:00:00,0,33102,2016-04-04 11:44:39
2016-03-13 00:56:39,Mercedes_Benz_C_220_CDI,privat,Angebot,4500,limousine,2001,automatik,143,c_klasse,150000,10,diesel,mercedes_benz,nein,2016-03-13 00:00:00,0,40721,2016-03-30 01:47:12
2016-03-10 01:37:16,Mercedes_benz_C200_Kompressor_tuev_neu,privat,Angebot,3700,limousine,2001,"",163,c_klasse,150000,12,benzin,mercedes_benz,nein,2016-03-10 00:00:00,0,47877,2016-03-15 13:46:03
2016-03-31 11:52:35,Mercedes_Benz_C_220_T_CDI_DPF_Automatik_Elegance,privat,Angebot,14950,kombi,2008,automatik,170,c_klasse,150000,4,diesel,mercedes_benz,nein,2016-03-31 00:00:00,0,47249,2016-04-06 04:46:38
2016-04-06 23:06:20,Mercedes_C200_CDI_Avantgarde_BlueEFFICIENCY_Automatik,privat,Angebot,16500,limousine,2011,automatik,136,c_klasse,125000,3,diesel,mercedes_benz,nein,2016-04-06 00:00:00,0,35619,2016-04-06 23:06:20
2016-03-10 18:39:29,Mercedes_Benz_C_250_D,privat,Angebot,1490,limousine,1994,manuell,113,c_klasse,150000,6,diesel,mercedes_benz,nein,2016-03-10 00:00:00,0,21385,2016-03-18 04:16:29
2016-03-23 13:59:32,Mercedes_Benz_C_200_T_CDI_DPF__BlueEFFICIENCY__7G_TRONIC,privat,Angebot,14790,kombi,2012,automatik,136,c_klasse,150000,11,diesel,mercedes_benz,nein,2016-03-23 00:00:00,0,89275,2016-04-05 14:45:38
2016-03-27 10:56:33,Mercedes_Benz_C_180_esprit_mit_1jahr_tuev,privat,Angebot,650,kombi,1998,manuell,122,c_klasse,150000,3,benzin,mercedes_benz,nein,2016-03-27 00:00:00,0,49179,2016-03-27 11:45:26
2016-03-06 11:49:06,Mercedes_Benz_C_220_CDI,privat,Angebot,4100,limousine,2001,automatik,143,c_klasse,150000,5,diesel,mercedes_benz,nein,2016-03-06 00:00:00,0,24941,2016-03-20 09:45:26
2016-03-24 23:37:06,Mercedes_Benz_C200_kompressor,privat,Angebot,2999,limousine,2002,manuell,163,c_klasse,150000,2,benzin,mercedes_benz,nein,2016-03-24 00:00:00,0,45968,2016-03-24 23:37:06
2016-04-01 17:55:25,Mercedes_Benz_C_200_Kompressor_Avantgarde,privat,Angebot,3200,limousine,2001,manuell,163,c_klasse,150000,2,benzin,mercedes_benz,nein,2016-04-01 00:00:00,0,40595,2016-04-05 13:44:54
2016-03-21 22:44:49,Mercedes_Benz_C_250_Prime_Edition_Vollausstattung,privat,Angebot,16250,limousine,2008,manuell,204,c_klasse,125000,9,diesel,mercedes_benz,nein,2016-03-21 00:00:00,0,45711,2016-04-07 03:15:32
2016-03-30 19:49:08,C_180_Kompressor,privat,Angebot,5750,coupe,2005,automatik,143,c_klasse,150000,3,benzin,mercedes_benz,nein,2016-03-30 00:00:00,0,42477,2016-04-07 11:45:35
2016-04-04 13:37:25,Mercedes_C_klasse_W203_270CDI_Avantgarde,privat,Angebot,5800,kombi,2002,automatik,170,c_klasse,150000,6,diesel,mercedes_benz,"",2016-04-04 00:00:00,0,76829,2016-04-04 13:37:25
2016-03-22 18:36:44,Mercedes_Benz_C_220_Cdi_Mopf_Cdi,privat,Angebot,18000,kombi,2011,automatik,170,c_klasse,125000,0,diesel,mercedes_benz,nein,2016-03-22 00:00:00,0,34369,2016-03-22 19:42:39
2016-03-12 16:48:38,Mercedes_Benz_C180_T___AVANTGARDE_BlueEFFICIENCY,privat,Angebot,16700,kombi,2011,manuell,156,c_klasse,80000,7,benzin,mercedes_benz,"",2016-03-12 00:00:00,0,58239,2016-03-15 22:17:22
2016-03-29 21:54:52,Mercedes_Benz_C_250__BlueEFFICIENCY__7G_TRONIC_Avantgarde,privat,Angebot,20950,limousine,2011,automatik,204,c_klasse,70000,9,benzin,mercedes_benz,nein,2016-03-29 00:00:00,0,90768,2016-04-06 09:17:21
2016-03-22 07:56:31,Mercedes_Benz_C200_Kompressor_CL203_Coupé_Facelift_Leder_Panorama,privat,Angebot,6500,coupe,2004,manuell,163,c_klasse,125000,6,benzin,mercedes_benz,nein,2016-03-22 00:00:00,0,27711,2016-03-22 09:41:33
2016-03-10 10:49:27,Mercedes_Benz_C_180_Kompressor,privat,Angebot,1690,limousine,2002,manuell,143,c_klasse,150000,7,benzin,mercedes_benz,ja,2016-03-10 00:00:00,0,71149,2016-03-10 10:49:27
2016-03-09 09:36:57,AutoTransporter_Abschleppwagen_zu_mieten,privat,Angebot,0,andere,2000,manuell,103,c_klasse,150000,6,diesel,mercedes_benz,nein,2016-03-09 00:00:00,0,45881,2016-03-09 09:36:57
2016-03-19 14:51:57,Mercedes_C180_Sport,privat,Angebot,0,limousine,1998,automatik,122,c_klasse,150000,3,benzin,mercedes_benz,ja,2016-03-19 00:00:00,0,22049,2016-04-04 20:16:51
2016-03-28 19:39:50,Mercedes_Benz_C_250_AMG_Sport_CDI_BE_Coupe_Autom._Comand_VOLL,privat,Angebot,24500,coupe,2011,automatik,204,c_klasse,90000,7,diesel,mercedes_benz,nein,2016-03-28 00:00:00,0,52064,2016-04-07 01:45:47
2016-04-02 13:53:05,Mercedes_Benz_C_43_AMG_Top_Zustand,privat,Angebot,19500,limousine,2000,automatik,306,c_klasse,70000,12,benzin,mercedes_benz,nein,2016-04-02 00:00:00,0,83362,2016-04-06 12:46:09
2016-03-30 19:54:35,Mercedes_Benz_C_220_T_CDI_Avantgarde_DPF,privat,Angebot,7500,kombi,2007,manuell,150,c_klasse,150000,5,diesel,mercedes_benz,nein,2016-03-30 00:00:00,0,63110,2016-03-30 19:54:35
2016-03-06 17:41:57,Mercedes_Benz_C_220_CDI_Automatik_Euro_4,privat,Angebot,3400,limousine,2005,automatik,150,c_klasse,150000,3,diesel,mercedes_benz,nein,2016-03-06 00:00:00,0,48529,2016-03-06 17:41:57
2016-03-23 16:26:51,Mercedes_Benz_C_180_T___Esprit_Selection,privat,Angebot,1500,kombi,1999,manuell,122,c_klasse,150000,6,benzin,mercedes_benz,nein,2016-03-22 00:00:00,0,56269,2016-04-05 14:46:06
2016-03-28 20:25:38,CLS_350_CDI_7G_TRONIC_Edition_DESIGNO_VOLL,privat,Angebot,20000,limousine,2011,automatik,265,c_klasse,50000,11,diesel,mercedes_benz,nein,2016-03-28 00:00:00,0,60311,2016-03-28 20:25:38
2016-03-15 19:43:50,Mercedes_Benz_C_200_Kompressor_Avantgarde,privat,Angebot,3499,limousine,2002,manuell,163,c_klasse,150000,6,benzin,mercedes_benz,nein,2016-03-15 00:00:00,0,36041,2016-04-01 02:16:06
2016-03-12 19:36:21,Mercedes_Benz_C_180__BlueEFFICIENCY__Avantgarde,privat,Angebot,14999,limousine,2012,manuell,156,c_klasse,40000,12,benzin,mercedes_benz,ja,2016-03-12 00:00:00,0,42289,2016-04-01 18:16:05
2016-04-03 16:40:33,Mercedes_Benz_C_32_T_AMG,privat,Angebot,7000,kombi,2001,automatik,354,c_klasse,150000,5,benzin,mercedes_benz,nein,2016-04-03 00:00:00,0,33689,2016-04-03 16:40:33
2016-03-14 04:54:59,Mercedes_Benz_C_180_T_Classic,privat,Angebot,1199,kombi,1997,manuell,122,c_klasse,150000,5,benzin,mercedes_benz,nein,2016-03-14 00:00:00,0,70372,2016-03-23 08:16:11
2016-04-04 21:39:11,Mercedes_Benz_C220_CDI,privat,Angebot,6250,limousine,2003,automatik,143,c_klasse,150000,3,diesel,mercedes_benz,nein,2016-04-04 00:00:00,0,34295,2016-04-07 00:15:31
2016-03-07 22:56:11,Mercedes_c_klasse_230_kompressor,privat,Angebot,0,limousine,1996,manuell,193,c_klasse,5000,11,"",mercedes_benz,"",2016-03-07 00:00:00,0,73342,2016-03-14 15:46:11
2016-03-11 16:25:24,Mercedes_Benz_C_200_T_CDI_DPF__BlueEFFICIENCY_,privat,Angebot,13990,kombi,2012,manuell,136,c_klasse,150000,1,diesel,mercedes_benz,nein,2016-03-11 00:00:00,0,56330,2016-03-26 23:16:41
2016-03-21 14:18:23,////AMG_Mercedes_W_202_Einstiegsleisten,privat,Angebot,295,kombi,1993,"",0,c_klasse,5000,0,"",mercedes_benz,"",2016-03-20 00:00:00,0,56575,2016-03-21 20:29:55
2016-03-24 10:37:58,Mercedes_Benz_C_63_AMG_Coupe_Voll_Black_Series_Carbon,privat,Angebot,52980,coupe,2012,automatik,487,c_klasse,40000,6,benzin,mercedes_benz,nein,2016-03-24 00:00:00,0,66780,2016-04-07 00:16:53
2016-03-25 10:46:48,Mercedes__Benz__C_Klasse_mit_TÜV_und_Anhaengerkupplung,privat,Angebot,800,limousine,1996,manuell,122,c_klasse,150000,5,benzin,mercedes_benz,nein,2016-03-25 00:00:00,0,16775,2016-03-29 23:16:54
2016-03-27 09:51:32,Mercedes_Benz_350_CDI_DPF_AVANTGARDE_COMAND_XENON_StHZG,privat,Angebot,24350,limousine,2012,automatik,265,c_klasse,125000,6,diesel,mercedes_benz,nein,2016-03-27 00:00:00,0,97900,2016-04-07 04:46:01
2016-03-19 12:48:04,Mercedes_Benz_C_220_T_CDI_Classic,privat,Angebot,3750,kombi,2003,automatik,143,c_klasse,150000,3,diesel,mercedes_benz,nein,2016-03-19 00:00:00,0,24223,2016-03-21 17:18:54
2016-03-07 19:52:47,Mercedes_Benz_C_350_CDI_Avantgarde__BlueEfficiency,privat,Angebot,14200,limousine,2010,automatik,231,c_klasse,150000,10,diesel,mercedes_benz,nein,2016-03-07 00:00:00,0,75223,2016-03-30 20:47:01
2016-03-22 11:51:34,Mercedes_Benz_C_220_T_CDI_DPF_Automatik_Avantgarde,privat,Angebot,16900,kombi,2009,automatik,170,c_klasse,70000,4,diesel,mercedes_benz,nein,2016-03-22 00:00:00,0,45259,2016-04-06 00:16:16
2016-03-22 19:52:58,Mercedes_Benz_220_Diesel_Automatik__SSD_Ahk_Parktronik__Sitzhzg,privat,Angebot,1200,limousine,1994,automatik,95,c_klasse,150000,0,diesel,mercedes_benz,nein,2016-03-22 00:00:00,0,27572,2016-03-30 02:16:23
2016-03-25 10:49:52,MERCEDES_BENZ_C180T_W202_AHK_Baustellenfahrzeug,privat,Angebot,1100,kombi,1998,manuell,122,c_klasse,150000,3,benzin,mercedes_benz,nein,2016-03-25 00:00:00,0,97469,2016-03-28 11:38:36
2016-03-23 21:51:03,Mercedes_Benz_C_250_T_CDI_DPF_BlueEFFICIENCY_Elegance,privat,Angebot,13650,kombi,2010,manuell,204,c_klasse,150000,7,diesel,mercedes_benz,nein,2016-03-23 00:00:00,0,68259,2016-04-06 03:46:41
2016-03-29 08:54:11,Mercedes_Benz_C_220_T_CDI_DPF,privat,Angebot,7000,kombi,2008,manuell,170,c_klasse,150000,5,diesel,mercedes_benz,nein,2016-03-29 00:00:00,0,12689,2016-04-05 19:16:20
2016-03-10 12:48:05,Mercedes_Benz_C_180K_Sportcoupe_Black_Edition_150PS,privat,Angebot,7480,coupe,2006,automatik,150,c_klasse,125000,7,benzin,mercedes_benz,nein,2016-03-10 00:00:00,0,10117,2016-04-07 06:44:56
2016-03-10 21:53:37,Mercedes_Benz_C_200_T_CDI_Automatik_Elegance,privat,Angebot,6200,kombi,2006,automatik,122,c_klasse,150000,8,diesel,mercedes_benz,nein,2016-03-10 00:00:00,0,52499,2016-04-07 00:46:19
2016-04-01 23:51:58,Mercedes_Benz_C_200_K_SC__1.Hd._Scheckheft_Navi_Panoramadach,privat,Angebot,5850,coupe,2001,automatik,163,c_klasse,100000,6,benzin,mercedes_benz,nein,2016-04-01 00:00:00,0,46236,2016-04-06 04:17:29
2016-03-24 11:56:19,Mercedes_Benz_C_200_CDI_Classic____DPF_gruene_plakette,privat,Angebot,3500,limousine,1999,manuell,102,c_klasse,150000,9,diesel,mercedes_benz,nein,2016-03-24 00:00:00,0,47259,2016-03-28 20:16:46
2016-03-23 15:57:51,Mercedes_Benz_C_280_Elegance,privat,Angebot,2990,limousine,1999,manuell,197,c_klasse,150000,12,benzin,mercedes_benz,nein,2016-03-23 00:00:00,0,10551,2016-04-05 20:16:21
2016-03-16 11:41:36,Sparsammer_Kmbi_C_Klasse,privat,Angebot,1550,kombi,1999,manuell,75,c_klasse,150000,10,diesel,mercedes_benz,nein,2016-03-16 00:00:00,0,36369,2016-04-06 04:16:01
2016-03-30 20:49:09,Mercedes_Benz_C_200_T_CDI_Avantgarde,privat,Angebot,3500,kombi,2001,automatik,116,c_klasse,150000,5,diesel,mercedes_benz,nein,2016-03-30 00:00:00,0,48499,2016-04-07 13:17:56
2016-03-18 07:51:40,Mercedes_Benz_C_180_T_Kompressor_Classic,privat,Angebot,6250,kombi,2004,manuell,143,c_klasse,150000,2,benzin,mercedes_benz,nein,2016-03-18 00:00:00,0,93444,2016-03-27 22:45:49
2016-03-16 20:52:39,Mercedes_Benz_C_180_T_Esprit,privat,Angebot,1000,kombi,1997,manuell,122,c_klasse,150000,5,benzin,mercedes_benz,nein,2016-03-16 00:00:00,0,49610,2016-04-01 11:18:35
2016-03-27 14:39:36,Mercedes_Benz_C_240_T_Avantgarde,privat,Angebot,3950,kombi,2003,manuell,170,c_klasse,150000,12,benzin,mercedes_benz,ja,2016-03-27 00:00:00,0,81927,2016-04-07 10:45:31
2016-03-23 13:50:03,Top_gepflegter_Mercedes_Benz__C280_Automatik_Standheizung_TÜV_NEU,privat,Angebot,0,limousine,1993,automatik,193,c_klasse,125000,9,benzin,mercedes_benz,nein,2016-03-23 00:00:00,0,10587,2016-03-23 13:50:03
2016-03-15 19:52:54,Mercedes_Benz_C_180_T_Avantgarde,privat,Angebot,3300,kombi,2002,manuell,129,c_klasse,125000,5,benzin,mercedes_benz,nein,2016-03-15 00:00:00,0,53913,2016-03-17 16:47:14
2016-03-31 00:57:46,Mercedes_Benz_C180_Classic_mit_TÜV_bis_04/2017,privat,Angebot,850,limousine,1996,manuell,122,c_klasse,150000,1,benzin,mercedes_benz,nein,2016-03-30 00:00:00,0,88255,2016-04-06 01:17:01
2016-04-02 14:58:13,Mercedes_Benz_C_180_Sportcoupe,privat,Angebot,5500,coupe,2002,automatik,143,c_klasse,50000,8,benzin,mercedes_benz,nein,2016-04-02 00:00:00,0,70599,2016-04-06 13:44:39
2016-03-08 09:52:32,Mercedes_Benz_C_220_CDI,privat,Angebot,2099,limousine,1999,manuell,125,c_klasse,150000,2,diesel,mercedes_benz,nein,2016-03-08 00:00:00,0,59590,2016-04-07 03:47:05
2016-03-20 13:53:42,C_180_T_Modell__Avantgarde__Automatik__Navi__Shz__Tempomat_uvm.,privat,Angebot,14999,kombi,2009,automatik,156,c_klasse,70000,6,benzin,mercedes_benz,nein,2016-03-20 00:00:00,0,74336,2016-04-06 15:45:36
2016-03-11 09:47:23,Mercedes_Benz_C_180T._TÜV_2017,privat,Angebot,1500,kombi,1996,automatik,122,c_klasse,150000,9,benzin,mercedes_benz,nein,2016-03-11 00:00:00,0,45277,2016-03-19 11:17:45
2016-03-20 10:36:19,!Top_Zustand!_Mercedes_Benz_C200__dunkelrot,privat,Angebot,3190,limousine,1999,manuell,102,c_klasse,125000,7,diesel,mercedes_benz,"",2016-03-20 00:00:00,0,83308,2016-03-31 13:47:08
2016-03-08 20:47:10,C_300_T_CDI_AMG__PLUS_/GARANTIE_STANDHEITZUNG,privat,Angebot,29550,kombi,2013,automatik,231,c_klasse,125000,8,diesel,mercedes_benz,nein,2016-03-08 00:00:00,0,72827,2016-03-09 12:44:17
2016-03-07 12:47:19,Mercedes_C_Klasse_w204_Business_Edition,privat,Angebot,13200,limousine,2008,automatik,170,c_klasse,150000,3,diesel,mercedes_benz,"",2016-03-07 00:00:00,0,49324,2016-03-17 04:15:52
2016-03-09 21:53:54,Mercedes_C_180,privat,Angebot,2800,limousine,2001,manuell,129,c_klasse,100000,2,benzin,mercedes_benz,ja,2016-03-09 00:00:00,0,66265,2016-03-13 00:44:39
2016-03-15 19:40:37,Mercedes_Benz_C_220_CDI_Sportcoupe,privat,Angebot,4950,coupe,2001,manuell,143,c_klasse,150000,11,diesel,mercedes_benz,nein,2016-03-15 00:00:00,0,26131,2016-04-06 22:44:32
2016-03-11 20:51:58,Mercedes_C_180__BJ_1993_HU_September_2017,privat,Angebot,1149,"",2017,"",0,c_klasse,150000,0,"",mercedes_benz,"",2016-03-11 00:00:00,0,46045,2016-03-13 02:45:18
2016-03-08 10:45:07,Mercedes_Benz_C_200_Kompressor_Avantgarde,privat,Angebot,2200,limousine,2000,manuell,163,c_klasse,150000,7,benzin,mercedes_benz,nein,2016-03-08 00:00:00,0,36466,2016-03-15 20:44:44
2016-04-02 22:57:56,Mercedes_C180__wenig_km__TÜV_neu,privat,Angebot,3500,limousine,2001,manuell,129,c_klasse,150000,0,benzin,mercedes_benz,"",2016-04-02 00:00:00,0,78054,2016-04-07 00:45:34
2016-03-10 15:37:03,Mercedes_Benz_C_220.diesel_elegance,privat,Angebot,2750,kombi,2002,automatik,143,c_klasse,150000,3,diesel,mercedes_benz,nein,2016-03-10 00:00:00,0,26123,2016-03-11 16:45:32
2016-04-03 23:51:12,Mercedes_Benz_C_180_Coupe_Sport_AMG_Comand_Online,privat,Angebot,19490,coupe,2011,manuell,156,c_klasse,50000,7,benzin,mercedes_benz,nein,2016-04-03 00:00:00,0,58097,2016-04-06 07:16:21
2016-03-14 09:52:26,C_200_CDI_Elegance,privat,Angebot,2700,limousine,2005,"",0,c_klasse,150000,11,diesel,mercedes_benz,nein,2016-03-14 00:00:00,0,17291,2016-03-14 10:46:09
2016-03-30 18:31:29,Mercedes_Benz_C_220_CDI_Automatik_Elegance_Klima_Navi_Xenon,privat,Angebot,10500,limousine,2008,automatik,170,c_klasse,150000,1,diesel,mercedes_benz,nein,2016-03-30 00:00:00,0,56206,2016-03-30 19:25:48
2016-03-17 19:42:52,C_Klasse_220_CDI,privat,Angebot,2250,kombi,2002,automatik,125,c_klasse,150000,10,diesel,mercedes_benz,"",2016-03-17 00:00:00,0,45277,2016-03-20 22:15:21
2016-03-12 15:45:18,Mercedes_Benz_C_230_T_Kompressor_Avantgarde,privat,Angebot,7500,kombi,2004,automatik,192,c_klasse,150000,12,benzin,mercedes_benz,"",2016-03-12 00:00:00,0,63322,2016-04-07 03:16:19
2016-04-01 16:54:36,Mercedes_C_180_Kompressor_*_KEIN_ROST_*_SCHECKHEFT_*_TÜV_03/2018,privat,Angebot,6500,kombi,2003,manuell,145,c_klasse,150000,10,benzin,mercedes_benz,nein,2016-04-01 00:00:00,0,33613,2016-04-05 12:17:34
2016-03-19 16:57:44,Mercedes_Benz_C_240_Avantgarde__Xenon__Grosse_Navi,privat,Angebot,1999,limousine,2000,manuell,170,c_klasse,150000,7,benzin,mercedes_benz,nein,2016-03-19 00:00:00,0,90441,2016-03-23 06:16:29
2016-03-21 14:29:33,Mercedes_c180,privat,Angebot,5500,limousine,2002,manuell,129,c_klasse,125000,0,benzin,mercedes_benz,nein,2016-03-21 00:00:00,0,61449,2016-04-06 11:16:36
2016-03-07 00:53:48,Mercedes_Benz_C_220_T_CDI_DPF_Automatik_Facelift,privat,Angebot,8500,kombi,2008,automatik,170,c_klasse,150000,8,diesel,mercedes_benz,nein,2016-03-06 00:00:00,0,34125,2016-03-17 19:44:29
2016-03-11 17:39:20,Mercedes_AMG_C32___orig.69.000_km__Vmax_offen_!,privat,Angebot,14900,kombi,2002,automatik,354,c_klasse,70000,9,benzin,mercedes_benz,nein,2016-03-11 00:00:00,0,28844,2016-03-18 01:45:46
2016-03-19 18:49:55,Mercedes_Benz_C_320_Avantgarde_LPG,privat,Angebot,3499,limousine,2001,automatik,218,c_klasse,150000,1,lpg,mercedes_benz,nein,2016-03-19 00:00:00,0,45327,2016-03-23 07:50:36
2016-03-09 08:37:22,Sehr_schoene_Mercedes_C_220_CDI,privat,Angebot,10390,limousine,2007,manuell,170,c_klasse,150000,0,diesel,mercedes_benz,nein,2016-03-09 00:00:00,0,31226,2016-04-01 14:15:44
2016-03-25 11:37:54,Tausche_gegen_Anderes_Auto_aber_keine_7_sitzen,privat,Angebot,2900,coupe,2002,manuell,129,c_klasse,150000,2,benzin,mercedes_benz,nein,2016-03-25 00:00:00,0,33813,2016-03-28 10:17:18
2016-03-30 16:49:22,Mercedes_Benz_C_180,privat,Angebot,2400,limousine,2001,automatik,129,c_klasse,150000,1,benzin,mercedes_benz,nein,2016-03-30 00:00:00,0,92289,2016-03-30 16:49:22
2016-03-15 21:41:45,Mercedes_Benz_C180,privat,Angebot,1400,limousine,1997,manuell,122,c_klasse,5000,12,benzin,mercedes_benz,"",2016-03-15 00:00:00,0,44793,2016-04-07 04:46:40
2016-03-18 12:43:50,Mercedes_Benz_C_180_Kompressor_Avantgarde,privat,Angebot,4200,limousine,2002,manuell,143,c_klasse,150000,12,benzin,mercedes_benz,nein,2016-03-18 00:00:00,0,85435,2016-04-05 22:16:43
2016-03-08 16:39:15,Mercedes_benz_c180_sehr_gepflegt_von_innen,privat,Angebot,1100,limousine,1995,manuell,122,c_klasse,150000,11,benzin,mercedes_benz,"",2016-03-08 00:00:00,0,53925,2016-03-15 00:17:59
2016-03-28 14:54:07,Mercedes_Benz_C_220_T_CDI_Classic,privat,Angebot,3900,kombi,2002,automatik,143,c_klasse,150000,7,diesel,mercedes_benz,nein,2016-03-28 00:00:00,0,22419,2016-04-06 19:16:31
2016-03-17 21:06:24,Mercedes_Benz_Mercedes_Benz_C200T_CDI_Aut_Avantg_AMG_Harman_Ka,privat,Angebot,9790,kombi,2007,automatik,136,c_klasse,150000,12,diesel,mercedes_benz,nein,2016-03-17 00:00:00,0,60314,2016-04-04 21:16:39
2016-03-14 08:53:58,Mercedes_Benz_C_220._CDI_Automatik_BlueEffiency_Elegance._Kombi,privat,Angebot,10500,kombi,2010,automatik,170,c_klasse,150000,12,diesel,mercedes_benz,"",2016-03-14 00:00:00,0,29320,2016-03-15 23:15:45
2016-03-25 17:50:09,Mercedes_Benz_C_180_Kompressor_Sportcoupe,privat,Angebot,5490,coupe,2003,automatik,143,c_klasse,150000,1,benzin,mercedes_benz,nein,2016-03-25 00:00:00,0,79288,2016-04-06 23:16:13
2016-03-16 04:36:23,Mercedes_Benz_C180_Kombi!AMG_Paket!,privat,Angebot,15890,kombi,2009,automatik,156,c_klasse,100000,12,benzin,mercedes_benz,nein,2016-03-16 00:00:00,0,68799,2016-04-06 01:44:33
2016-03-29 07:58:02,Mercedes_220_Diesel__Rechtslenker,privat,Angebot,7900,limousine,2010,automatik,0,c_klasse,150000,1,diesel,mercedes_benz,"",2016-03-29 00:00:00,0,9456,2016-04-05 18:16:35
2016-03-05 22:46:43,Zu_Verlaessiger_Mercedes_Benz_Kombi,privat,Angebot,800,kombi,1996,manuell,122,c_klasse,150000,7,benzin,mercedes_benz,ja,2016-03-05 00:00:00,0,67585,2016-04-05 19:17:43
2016-03-22 21:58:19,Mercedes_Benz_C_180_T_BlueEFFICIENCY,privat,Angebot,17800,kombi,2011,manuell,156,c_klasse,50000,11,benzin,mercedes_benz,nein,2016-03-22 00:00:00,0,91126,2016-04-06 18:15:42
2016-03-12 13:46:41,Mercedes_C320_T_*VOLL*LPG*,privat,Angebot,3999,kombi,2001,automatik,218,c_klasse,150000,7,"",mercedes_benz,"",2016-03-12 00:00:00,0,26721,2016-03-12 13:46:41
2016-03-08 16:37:38,Mercedes_Benz_C_220_CDI,privat,Angebot,5450,kombi,2004,manuell,150,c_klasse,150000,5,diesel,mercedes_benz,nein,2016-03-08 00:00:00,0,44287,2016-03-11 23:46:59
2016-03-19 12:44:44,Mercedes_Benz_C_220_T_CDI,privat,Angebot,2900,kombi,2003,manuell,143,c_klasse,150000,9,diesel,mercedes_benz,nein,2016-03-19 00:00:00,0,42369,2016-04-06 16:18:01
2016-03-07 12:58:05,Mercedes_Benz_C_180_Sportcoupe,privat,Angebot,3000,coupe,2001,manuell,129,c_klasse,150000,3,benzin,mercedes_benz,nein,2016-03-07 00:00:00,0,40227,2016-04-06 02:45:55
2016-03-30 11:38:15,Mercedes_Benz_C_200,privat,Angebot,1700,limousine,2000,manuell,0,c_klasse,150000,12,benzin,mercedes_benz,"",2016-03-30 00:00:00,0,45326,2016-04-01 05:15:31
